No,samplingRate,deviceModel,accelerometerTimestamp,accelerometerTimeSinceBoot,rawAccelerationX,rawAccelerationY,rawAccelerationZ
42,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.613795625,0.001434326171875,0.0085906982421875,-1.02880859375
43,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.6238576251,0.0022430419921875,0.0059814453125,-1.02764892578125
44,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.6238576251,0.0022430419921875,0.0059814453125,-1.02764892578125
45,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.6339196251,0.0024871826171875,-0.0014495849609375,-1.0155487060546875
46,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.6339196251,0.0024871826171875,-0.0014495849609375,-1.0155487060546875
47,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.643981625,-0.0021820068359375,-0.0056610107421875,-0.9807891845703125
48,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.654044625,-0.003448486328125,-0.0110321044921875,-0.9583282470703125
49,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.664106625,0.001678466796875,-0.0164031982421875,-0.961578369140625
50,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.664106625,0.001678466796875,-0.0164031982421875,-0.961578369140625
51,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.674168625,0.0072479248046875,-0.0191192626953125,-0.9775390625
52,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.684230625,0.016326904296875,-0.02032470703125,-1.0129241943359375
53,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.684230625,0.016326904296875,-0.02032470703125,-1.0129241943359375
54,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.6942926251,0.0194091796875,-0.0144195556640625,-1.0290985107421875
55,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.6942926251,0.0194091796875,-0.0144195556640625,-1.0290985107421875
56,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.7043556251,0.015594482421875,-0.0039520263671875,-1.02581787109375
57,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.714417625,0.0128173828125,0.004547119140625,-1.0273284912109375
58,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.714417625,0.0128173828125,0.004547119140625,-1.0273284912109375
59,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.724479625,0.00726318359375,0.008209228515625,-1.01629638671875
60,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.724479625,0.00726318359375,0.008209228515625,-1.01629638671875
61,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.734541625,-0.0019683837890625,0.0101165771484375,-0.9837188720703125
62,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.744603625,-0.0068511962890625,0.007537841796875,-0.9595489501953125
63,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.744603625,-0.0068511962890625,0.007537841796875,-0.9595489501953125
64,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.754665625,-0.0062713623046875,-0.0006256103515625,-0.9631500244140625
65,200.0,"iPhone11,2",2022-07-28 17:40:33 +0000,539336.7647286251,-0.0020904541015625,-0.01165771484375,-0.9778289794921875
