QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:		
Sample Rate:	200	 Hz	
Measurement Type	Time Waveform	Time Waveform	Time Waveform	
Channel Name	DT9857E-16(00).Ain 1	DT9857E-16(00).Ain 2	DT9857E-16(00).Ain 3	
X Axis Units	Sec	Sec	Sec	
Y Axis Units	g	g	g	
Seconds	Real	Real	Real	
 1.9050000000	 0.0010669231	 0.0015437603	 0.0013530254	
 1.9100000000	 4.87566E-004	 0.0010740757	 0.0011396408	
 1.9150000000	 0.0010788441	 0.0011777878	 0.0011217594	
 1.9200000000	 7.68900E-004	 0.0014305115	 0.0016021729	
 1.9250000000	 8.74996E-004	 0.0012397766	 0.0012552738	
 1.9300000000	 7.67708E-004	 0.0012195110	 0.0011920929	
 1.9350000000	 7.09295E-004	 0.0013768673	 0.0014030933	
 1.9400000000	 9.47714E-004	 0.0010836124	 0.0011646748	
 1.9450000000	 8.53539E-004	 0.0013291836	 0.0014269352	
 1.9500000000	 5.92470E-004	 9.91821E-004	 9.77516E-004	
 1.9550000000	 8.78572E-004	 0.0012075901	 0.0012052059	
 1.9600000000	 7.67708E-004	 0.0012350082	 0.0013220310	
 1.9650000000	 7.15256E-004	 0.0010013580	 8.45194E-004	
 1.9700000000	 7.00951E-004	 0.0012731552	 0.0014841557	
 1.9750000000	 0.0010061264	 0.0012409687	 0.0016927719	
 1.9800000000	 9.40561E-004	 0.0011110306	 0.0011992455	
 1.9850000000	 7.43866E-004	 0.0011849403	 0.0012421608	
 1.9900000000	 8.52346E-004	 0.0012123585	 0.0012147427	
 1.9950000000	 7.45058E-004	 0.0010919571	 0.0012731552	
 2.0000000000	 9.45330E-004	 0.0011575222	 0.0013303757	
 2.0050000000	 8.03471E-004	 0.0011539459	 0.0013291836	
 2.0100000000	 4.44651E-004	 0.0014758110	 9.95398E-004	
 2.0150000000	 6.87838E-004	 8.08239E-004	 0.0011634827	
 2.0200000000	 9.93013E-004	 9.02414E-004	 0.0014817715	
 2.0250000000	 9.52482E-004	 0.0011849403	 0.0015437603	
 2.0300000000	 8.09431E-004	 0.0014424324	 0.0013458729	
 2.0350000000	 5.30481E-004	 0.0011312962	 0.0010848045	
 2.0400000000	 8.15392E-004	 8.21352E-004	 0.0012004375	
 2.0450000000	 9.13143E-004	 9.79900E-004	 0.0016367435	
 2.0500000000	 6.65188E-004	 0.0012755394	 8.65459E-004	
 2.0550000000	 9.27448E-004	 0.0012278557	 0.0010752678	
 2.0600000000	 7.49826E-004	 9.87053E-004	 0.0016152859	
 2.0650000000	 9.03606E-004	 9.84669E-004	 0.0012004375	
 2.0700000000	 4.85182E-004	 0.0011086464	 0.0013911724	
 2.0750000000	 8.86917E-004	 0.0013196468	 0.0013899803	
 2.0800000000	 5.71012E-004	 0.0010144711	 0.0013220310	
 2.0850000000	 7.76052E-004	 0.0012445450	 0.0012826920	
 2.0900000000	 8.73804E-004	 9.83477E-004	 0.0012314320	
 2.0950000000	 4.72069E-004	 9.95398E-004	 0.0011372566	
 2.1000000000	 9.10759E-004	 0.0010192394	 9.89437E-004	
 2.1050000000	 8.29697E-004	 8.97646E-004	 0.0014400482	
 2.1100000000	 9.16719E-004	 9.52482E-004	 0.0011754036	
 2.1150000000	 6.07967E-004	 0.0012576580	 0.0013434887	
 2.1200000000	 5.61476E-004	 0.0013756752	 0.0014841557	
 2.1250000000	 8.60691E-004	 7.68900E-004	 0.0012326241	
 2.1300000000	 6.53267E-004	 9.64403E-004	 0.0015902519	
 2.1350000000	 9.22680E-004	 0.0011050701	 0.0012111664	
 2.1400000000	 7.85589E-004	 0.0011277199	 9.05991E-004	
 2.1450000000	 7.37906E-004	 9.57251E-004	 0.0015604496	
 2.1500000000	 0.0010299683	 0.0010967255	 0.0011336803	
 2.1550000000	 4.69685E-004	 9.60827E-004	 0.0013482571	
 2.1600000000	 7.79629E-004	 8.42810E-004	 0.0013375282	
 2.1650000000	 6.83069E-004	 0.0010323524	 0.0011062622	
 2.1700000000	 6.89030E-004	 0.0013184547	 0.0013697147	
 2.1750000000	 9.56059E-004	 9.15527E-004	 0.0012707710	
 2.1800000000	 7.97510E-004	 8.78572E-004	 0.0016200542	
 2.1850000000	 6.77109E-004	 0.0011479855	 0.0010251999	
 2.1900000000	 5.05447E-004	 0.0012087822	 0.0012350082	
 2.1950000000	 8.21352E-004	 0.0010561943	 0.0015747547	
 2.2000000000	 7.87973E-004	 5.71012E-004	 0.0012743473	
 2.2050000000	 5.65052E-004	 0.0011992455	 0.0011014938	
 2.2100000000	 7.54595E-004	 0.0011849403	 8.36849E-004	
 2.2150000000	 7.16448E-004	 0.0011253357	 0.0011813641	
 2.2200000000	 7.54595E-004	 0.0010395050	 0.0016462803	
 2.2250000000	 9.05991E-004	 0.0010991096	 0.0012898445	
 2.2300000000	 5.97239E-004	 0.0010466576	 0.0016629696	
 2.2350000000	 7.67708E-004	 0.0014257431	 0.0011646748	
 2.2400000000	 0.0011324883	 0.0012040138	 0.0013172626	
 2.2450000000	 9.28640E-004	 6.24657E-004	 0.0016880035	
 2.2500000000	 7.92742E-004	 9.71556E-004	 8.85725E-004	
 2.2550000000	 2.93255E-004	 0.0012099743	 0.0010120869	
 2.2600000000	 4.22001E-004	 9.95398E-004	 0.0011682510	
 2.2650000000	 0.0010704994	 5.65052E-004	 0.0016248226	
 2.2700000000	 6.84261E-004	 0.0010550022	 0.0016319752	
 2.2750000000	 5.90086E-004	 0.0012886524	 7.78437E-004	
 2.2800000000	 5.44786E-004	 9.85861E-004	 0.0010359287	
 2.2850000000	 5.85318E-004	 8.02279E-004	 0.0014364719	
 2.2900000000	 0.0010120869	 9.52482E-004	 0.0014245510	
 2.2950000000	 5.05447E-004	 0.0011086464	 0.0015819073	
 2.3000000000	 5.04255E-004	 8.27312E-004	 8.41618E-004	
 2.3050000000	 2.30074E-004	 0.0010395050	 0.0011658669	
 2.3100000000	 5.69820E-004	 7.74860E-004	 0.0014150143	
 2.3150000000	 6.19888E-004	 4.56572E-004	 0.0011336803	
 2.3200000000	 1.96695E-004	 0.0011479855	 0.0012195110	
 2.3250000000	 7.34329E-004	 0.0013709068	 0.0012326241	
 2.3300000000	 4.11272E-004	 9.10759E-004	 0.0016617775	
 2.3350000000	 6.68764E-004	 4.76837E-004	 0.0014138222	
 2.3400000000	 4.91142E-004	 0.0010836124	 0.0010585785	
 2.3450000000	 3.92199E-004	 0.0011157990	 0.0010097027	
 2.3500000000	 0.0011253357	 8.92878E-004	 0.0010979176	
 2.3550000000	 6.03199E-004	 8.09431E-004	 0.0016963482	
 2.3600000000	 6.37770E-004	 0.0010728836	 0.0011205673	
 2.3650000000	 1.74046E-004	 8.73804E-004	 0.0012040138	
 2.3700000000	 2.77758E-004	 7.36713E-004	 0.0013577938	
 2.3750000000	 7.36713E-004	 9.98974E-004	 0.0012552738	
 2.3800000000	 6.69956E-004	 8.18968E-004	 0.0013852119	
 2.3850000000	 6.18696E-004	 7.55787E-004	 9.13143E-004	
 2.3900000000	 3.71933E-004	 0.0012040138	 0.0010716915	
 2.3950000000	 8.54731E-004	 0.0010740757	 0.0015544891	
 2.4000000000	 6.44922E-004	 4.76837E-004	 0.0014352798	
 2.4050000000	 4.23193E-004	 7.66516E-004	 0.0012981892	
 2.4100000000	 6.18696E-004	 0.0014495850	 7.34329E-004	
 2.4150000000	 3.64780E-004	 6.99759E-004	 0.0011456013	
 2.4200000000	 6.63996E-004	 5.67436E-004	 0.0011134148	
 2.4250000000	 7.77245E-004	 9.27448E-004	 0.0013792515	
 2.4300000000	 4.64916E-005	 0.0010919571	 0.0014901161	
 2.4350000000	 4.43459E-004	 7.77245E-004	 7.85589E-004	
 2.4400000000	 6.84261E-004	 7.34329E-004	 0.0014495850	
 2.4450000000	 9.45330E-004	 8.98838E-004	 0.0014495850	
 2.4500000000	 6.94990E-004	 8.10623E-004	 8.76188E-004	
 2.4550000000	 4.99487E-004	 9.70364E-004	 0.0011253357	
 2.4600000000	 6.17504E-004	 6.52075E-004	 9.14335E-004	
 2.4650000000	 6.00815E-004	 9.02414E-004	 0.0013995171	
 2.4700000000	 6.35386E-004	 6.07967E-004	 0.0015306473	
 2.4750000000	 4.82798E-004	 0.0011897087	 0.0011873245	
 2.4800000000	 6.66380E-004	 0.0010991096	 0.0011754036	
 2.4850000000	 8.02279E-004	 7.65324E-004	 0.0012779236	
 2.4900000000	 7.84397E-004	 9.84669E-004	 0.0012910366	
 2.4950000000	 8.67844E-004	 0.0011241436	 0.0011336803	
 2.5000000000	 5.71012E-004	 0.0010788441	 0.0015425682	
 2.5050000000	 5.23329E-004	 8.33273E-004	 0.0011670589	
 2.5100000000	 6.99759E-004	 9.89437E-004	 0.0012147427	
 2.5150000000	 7.12872E-004	 6.86646E-004	 0.0015997887	
 2.5200000000	 5.92470E-004	 9.87053E-004	 9.46522E-004	
 2.5250000000	 5.10216E-004	 6.87838E-004	 0.0010657310	
 2.5300000000	 4.49419E-004	 7.55787E-004	 0.0014293194	
 2.5350000000	 5.88894E-004	 8.11815E-004	 0.0012719631	
 2.5400000000	 5.14984E-004	 4.22001E-004	 0.0010836124	
 2.5450000000	 2.84910E-004	 8.86917E-004	 0.0012087822	
 2.5500000000	 9.85861E-004	 7.22408E-004	 0.0010025501	
 2.5550000000	 6.61612E-004	 7.21216E-004	 0.0014781952	
 2.5600000000	 7.82013E-004	 7.72476E-004	 0.0011718273	
 2.5650000000	 5.67436E-004	 0.0010812283	 0.0011622906	
 2.5700000000	 5.72205E-004	 0.0010085106	 0.0015819073	
 2.5750000000	 8.23736E-004	 5.11408E-004	 0.0013113022	
 2.5800000000	 3.20673E-004	 9.98974E-004	 0.0013697147	
 2.5850000000	 8.72612E-004	 9.58443E-004	 0.0011384487	
 2.5900000000	 2.90871E-004	 7.66516E-004	 0.0011622906	
 2.5950000000	 0.0010013580	 9.38177E-004	 0.0011968613	
 2.6000000000	 9.16719E-004	 7.41482E-004	 0.0016200542	
 2.6050000000	 4.39882E-004	 8.53539E-004	 0.0012421608	
 2.6100000000	 6.91414E-004	 9.51290E-004	 8.38041E-004	
 2.6150000000	 4.86374E-004	 7.66516E-004	 0.0017893314	
 2.6200000000	 7.73668E-004	 6.19888E-004	 0.0012743473	
 2.6250000000	 6.19888E-004	 7.18832E-004	 9.39369E-004	
 2.6300000000	 4.69685E-004	 9.59635E-004	 0.0012946129	
 2.6350000000	 8.07047E-004	 6.29425E-004	 0.0011074543	
 2.6400000000	 5.98431E-004	 8.17776E-004	 0.0016856194	
 2.6450000000	 7.23600E-004	 7.62939E-004	 0.0013637543	
 2.6500000000	 6.10352E-004	 9.78708E-004	 0.0012254715	
 2.6550000000	 7.00951E-004	 0.0010716915	 0.0012552738	
 2.6600000000	 8.36849E-004	 8.72612E-004	 0.0011277199	
 2.6650000000	 7.03335E-004	 6.36578E-004	 0.0012695789	
 2.6700000000	 8.53539E-004	 8.15392E-004	 0.0013828278	
 2.6750000000	 2.99215E-004	 8.72612E-004	 0.0012528896	
 2.6800000000	 4.00543E-004	 8.54731E-004	 0.0010132790	
 2.6850000000	 7.55787E-004	 7.83205E-004	 0.0014781952	
 2.6900000000	 6.44922E-004	 9.05991E-004	 0.0016283989	
 2.6950000000	 6.22272E-004	 8.17776E-004	 8.16584E-004	
 2.7000000000	 4.75645E-004	 9.57251E-004	 0.0012457371	
 2.7050000000	 9.03606E-004	 6.17504E-004	 0.0014066696	
 2.7100000000	 6.49691E-004	 9.03606E-004	 0.0012850761	
 2.7150000000	 6.07967E-004	 6.80685E-004	 0.0014090538	
 2.7200000000	 7.30753E-004	 8.53539E-004	 0.0014269352	
 2.7250000000	 7.20024E-004	 0.0010311604	 0.0011336803	
 2.7300000000	 6.28233E-004	 6.00815E-004	 0.0012791157	
 2.7350000000	 6.44922E-004	 8.52346E-004	 0.0013267994	
 2.7400000000	 5.60284E-004	 9.48906E-004	 9.85861E-004	
 2.7450000000	 5.17368E-004	 5.99623E-004	 0.0012385845	
 2.7500000000	 7.46250E-004	 8.54731E-004	 0.0012576580	
 2.7550000000	 8.02279E-004	 6.11544E-004	 0.0014042854	
 2.7600000000	 5.63860E-004	 9.48906E-004	 0.0011098385	
 2.7650000000	 3.45707E-004	 8.53539E-004	 9.62019E-004	
 2.7700000000	 7.43866E-004	 0.0011110306	 0.0014281273	
 2.7750000000	 8.54731E-004	 4.31538E-004	 0.0015616417	
 2.7800000000	 3.17097E-004	 8.20160E-004	 0.0013065338	
 2.7850000000	 6.06775E-004	 0.0010824203	 9.15527E-004	
 2.7900000000	 6.40154E-004	 7.30753E-004	 0.0012660027	
 2.7950000000	 4.88758E-004	 7.71284E-004	 0.0012779236	
 2.8000000000	 8.29697E-004	 5.34058E-004	 9.34601E-004	
 2.8050000000	 5.73397E-004	 0.0010275841	 0.0015926361	
 2.8100000000	 5.78165E-004	 7.04527E-004	 9.78708E-004	
 2.8150000000	 5.30481E-004	 0.0010192394	 0.0012195110	
 2.8200000000	 6.23465E-004	 5.85318E-004	 0.0016057491	
 2.8250000000	 8.18968E-004	 5.37634E-004	 0.0012326241	
 2.8300000000	 2.46763E-004	 0.0011456013	 0.0011134148	
 2.8350000000	 5.49555E-004	 5.35250E-004	 0.0010478497	
 2.8400000000	 5.87702E-004	 4.69685E-004	 0.0011277199	
 2.8450000000	 7.29561E-004	 5.35250E-004	 0.0014328957	
 2.8500000000	 4.81606E-004	 9.25064E-004	 8.90493E-004	
 2.8550000000	 3.96967E-004	 9.71556E-004	 9.46522E-004	
 2.8600000000	 5.74589E-004	 5.73397E-004	 0.0013637543	
 2.8650000000	 4.85182E-004	 6.56843E-004	 0.0013172626	
 2.8700000000	 6.86646E-004	 8.34465E-004	 0.0012838840	
 2.8750000000	 5.67436E-004	 7.02143E-004	 0.0011384487	
 2.8800000000	 5.87702E-004	 0.0010454655	 0.0010931492	
 2.8850000000	 4.82798E-004	 8.09431E-004	 0.0010800362	
 2.8900000000	 9.93013E-004	 5.04255E-004	 0.0014579296	
 2.8950000000	 6.03199E-004	 9.48906E-004	 0.0012314320	
 2.9000000000	 6.31809E-004	 0.0011515617	 7.84397E-004	
 2.9050000000	 6.62804E-004	 9.39369E-004	 0.0014221668	
 2.9100000000	 9.77516E-004	 5.72205E-004	 0.0016808510	
 2.9150000000	 4.22001E-004	 5.98431E-004	 0.0010251999	
 2.9200000000	 4.06504E-004	 0.0010299683	 0.0012302399	
 2.9250000000	 6.18696E-004	 7.48634E-004	 0.0011503696	
 2.9300000000	 5.26905E-004	 7.29561E-004	 0.0013232231	
 2.9350000000	 6.86646E-004	 7.45058E-004	 0.0013518333	
 2.9400000000	 4.19617E-004	 6.11544E-004	 0.0010287762	
 2.9450000000	 7.29561E-004	 9.73940E-004	 0.0010538101	
 2.9500000000	 5.98431E-004	 6.06775E-004	 0.0012314320	
 2.9550000000	 7.00951E-004	 6.83069E-004	 0.0012385845	
 2.9600000000	 6.03199E-004	 6.71148E-004	 0.0010776520	
 2.9650000000	 3.69549E-004	 0.0010526180	 0.0012564659	
 2.9700000000	 4.48227E-004	 7.99894E-004	 8.01086E-004	
 2.9750000000	 6.89030E-004	 6.46114E-004	 0.0016856194	
 2.9800000000	 8.48770E-004	 6.78301E-004	 0.0014650822	
 2.9850000000	 4.22001E-004	 8.26120E-004	 6.81877E-004	
 2.9900000000	 4.60148E-004	 7.99894E-004	 8.73804E-004	
 2.9950000000	 0.0010907650	 5.14984E-004	 0.0016105175	
 3.0000000000	 4.33922E-004	 5.47171E-004	 0.0011336803	
 3.0050000000	 5.54323E-004	 8.24928E-004	 0.0011527538	
 3.0100000000	 3.17097E-004	 0.0010180473	 9.71556E-004	
 3.0150000000	 5.23329E-004	 6.27041E-004	 0.0014078617	
 3.0200000000	 6.67572E-004	 4.99487E-004	 0.0012838840	
 3.0250000000	 6.62804E-004	 5.62668E-004	 0.0015580654	
 3.0300000000	 4.42266E-004	 8.18968E-004	 7.43866E-004	
 3.0350000000	 2.96831E-004	 7.65324E-004	 0.0010526180	
 3.0400000000	 5.50747E-004	 7.96318E-004	 0.0012481213	
 3.0450000000	 8.15392E-004	 3.74317E-004	 0.0015115738	
 3.0500000000	 4.22001E-004	 9.09567E-004	 0.0010979176	
 3.0550000000	 5.25713E-004	 0.0010132790	 7.98702E-004	
 3.0600000000	 7.05719E-004	 8.32081E-004	 0.0012183189	
 3.0650000000	 7.99894E-004	 6.34193E-004	 0.0017058849	
 3.0700000000	 6.86646E-004	 0.0010240078	 0.0013256073	
 3.0750000000	 2.47955E-004	 0.0011324883	 0.0010979176	
 3.0800000000	 5.79357E-004	 7.54595E-004	 0.0013017654	
 3.0850000000	 8.51154E-004	 8.52346E-004	 0.0015699863	
 3.0900000000	 5.48363E-004	 6.44922E-004	 0.0011169910	
 3.0950000000	 7.71284E-004	 6.47306E-004	 0.0011336803	
 3.1000000000	 6.19888E-004	 8.24928E-004	 9.90629E-004	
 3.1050000000	 4.33922E-004	 8.61883E-004	 0.0010359287	
 3.1100000000	 9.20296E-004	 5.94854E-004	 0.0016272068	
 3.1150000000	 6.29425E-004	 7.68900E-004	 0.0015759468	
 3.1200000000	 3.98159E-004	 8.60691E-004	 0.0010371208	
 3.1250000000	 5.59092E-004	 8.98838E-004	 0.0011503696	
 3.1300000000	 8.34465E-004	 5.61476E-004	 0.0015401840	
 3.1350000000	 6.31809E-004	 6.27041E-004	 0.0011956692	
 3.1400000000	 4.26769E-004	 0.0012743473	 0.0011110306	
 3.1450000000	 7.52211E-004	 0.0011312962	 0.0011610985	
 3.1500000000	 5.01871E-004	 4.33922E-004	 0.0013864040	
 3.1550000000	 7.48634E-004	 7.25985E-004	 0.0013518333	
 3.1600000000	 7.55787E-004	 0.0010097027	 0.0012648106	
 3.1650000000	 2.72989E-004	 6.89030E-004	 8.51154E-004	
 3.1700000000	 8.27312E-004	 8.01086E-004	 0.0012791157	
 3.1750000000	 5.96046E-004	 7.60555E-004	 0.0014436245	
 3.1800000000	 3.74317E-004	 5.72205E-004	 0.0013411045	
 3.1850000000	 6.12736E-004	 8.95262E-004	 0.0011610985	
 3.1900000000	 5.65052E-004	 9.90629E-004	 0.0011718273	
 3.1950000000	 8.32081E-004	 6.44922E-004	 0.0012552738	
 3.2000000000	 8.77380E-004	 6.30617E-004	 0.0015270710	
 3.2050000000	 5.94854E-004	 9.98974E-004	 9.98974E-004	
 3.2100000000	 4.51803E-004	 8.17776E-004	 9.07183E-004	
 3.2150000000	 5.00679E-004	 7.55787E-004	 0.0014102459	
 3.2200000000	 5.07832E-004	 3.71933E-004	 0.0010991096	
 3.2250000000	 3.63588E-004	 8.76188E-004	 0.0012266636	
 3.2300000000	 7.86781E-004	 7.14064E-004	 9.96590E-004	
 3.2350000000	 4.42266E-004	 7.64132E-004	 0.0010359287	
 3.2400000000	 8.29697E-004	 6.92606E-004	 0.0012218952	
 3.2450000000	 8.49962E-004	 6.86646E-004	 0.0013029575	
 3.2500000000	 2.57492E-004	 8.28505E-004	 0.0012946129	
 3.2550000000	 4.20809E-004	 9.33409E-004	 7.30753E-004	
 3.2600000000	 4.14848E-004	 8.49962E-004	 0.0014197826	
 3.2650000000	 7.73668E-004	 2.46763E-004	 0.0012564659	
 3.2700000000	 6.37770E-004	 6.30617E-004	 0.0011003017	
 3.2750000000	 2.93255E-004	 0.0011348724	 0.0012063980	
 3.2800000000	 7.29561E-004	 7.14064E-004	 0.0010263920	
 3.2850000000	 4.76837E-004	 7.05719E-004	 0.0015485287	
 3.2900000000	 6.49691E-004	 6.59227E-004	 0.0013339520	
 3.2950000000	 4.67300E-004	 8.91685E-004	 0.0010538101	
 3.3000000000	 4.83990E-004	 5.87702E-004	 0.0012207031	
 3.3050000000	 9.13143E-004	 7.30753E-004	 9.47714E-004	
 3.3100000000	 5.01871E-004	 0.0010764599	 0.0013780594	
 3.3150000000	 6.80685E-004	 8.53539E-004	 0.0014185905	
 3.3200000000	 5.69820E-004	 8.21352E-004	 0.0014960766	
 3.3250000000	 2.75373E-004	 8.39233E-004	 0.0014328957	
 3.3300000000	 8.20160E-004	 9.57251E-004	 0.0013148785	
 3.3350000000	 5.61476E-004	 0.0010097027	 0.0013172626	
 3.3400000000	 7.31945E-004	 8.22544E-004	 9.73940E-004	
 3.3450000000	 7.08103E-004	 7.80821E-004	 0.0012922287	
 3.3500000000	 8.51154E-004	 0.0010228157	 0.0015389919	
 3.3550000000	 6.37770E-004	 5.67436E-004	 8.80957E-004	
 3.3600000000	 4.22001E-004	 9.50098E-004	 0.0012814999	
 3.3650000000	 5.85318E-004	 5.62668E-004	 0.0012338161	
 3.3700000000	 4.63724E-004	 6.69956E-004	 0.0011909008	
 3.3750000000	 6.72340E-004	 7.22408E-004	 0.0010967255	
 3.3800000000	 6.40154E-004	 0.0010037422	 9.59635E-004	
 3.3850000000	 3.05176E-004	 6.49691E-004	 0.0013375282	
 3.3900000000	 7.36713E-004	 4.83990E-004	 0.0011682510	
 3.3950000000	 3.74317E-004	 8.32081E-004	 0.0012409687	
 3.4000000000	 6.23465E-004	 6.87838E-004	 0.0012290478	
 3.4050000000	 5.90086E-004	 9.09567E-004	 9.64403E-004	
 3.4100000000	 5.56707E-004	 3.63588E-004	 9.15527E-004	
 3.4150000000	 7.87973E-004	 8.02279E-004	 0.0013160706	
 3.4200000000	 9.05991E-004	 8.11815E-004	 0.0012779236	
 3.4250000000	 2.43187E-004	 6.19888E-004	 0.0011181831	
 3.4300000000	 5.67436E-004	 8.60691E-004	 0.0010144711	
 3.4350000000	 9.02414E-004	 4.81606E-004	 0.0016629696	
 3.4400000000	 6.10352E-004	 7.67708E-004	 0.0010371208	
 3.4450000000	 7.41482E-004	 7.34329E-004	 7.97510E-004	
 3.4500000000	 4.23193E-004	 9.87053E-004	 0.0013792515	
 3.4550000000	 6.92606E-004	 5.88894E-004	 9.91821E-004	
 3.4600000000	 4.82798E-004	 5.42402E-004	 0.0014507771	
 3.4650000000	 5.68628E-004	 9.76324E-004	 0.0013756752	
 3.4700000000	 7.85589E-004	 7.70092E-004	 0.0012421608	
 3.4750000000	 3.00407E-004	 7.11679E-004	 0.0011837482	
 3.4800000000	 7.45058E-004	 5.37634E-004	 9.91821E-004	
 3.4850000000	 6.90222E-004	 9.69172E-004	 0.0013232231	
 3.4900000000	 7.90358E-004	 8.73804E-004	 0.0013387203	
 3.4950000000	 2.95639E-004	 6.16312E-004	 9.98974E-004	
 3.5000000000	 3.91006E-004	 7.22408E-004	 0.0013434887	
 3.5050000000	 9.02414E-004	 4.49419E-004	 0.0013661385	
 3.5100000000	 3.70741E-004	 7.78437E-004	 0.0011730194	
 3.5150000000	 7.73668E-004	 0.0011229515	 9.62019E-004	
 3.5200000000	 9.57251E-004	 8.15392E-004	 0.0014364719	
 3.5250000000	 4.50611E-004	 5.69820E-004	 0.0013756752	
 3.5300000000	 7.51019E-004	 0.0010383129	 0.0011169910	
 3.5350000000	 5.13792E-004	 9.40561E-004	 0.0016367435	
 3.5400000000	 6.68764E-004	 9.21488E-004	 0.0011384487	
 3.5450000000	 9.64403E-004	 8.51154E-004	 0.0012481213	
 3.5500000000	 6.21080E-004	 6.11544E-004	 0.0014150143	
 3.5550000000	 9.69172E-004	 9.39369E-004	 0.0011348724	
 3.5600000000	 5.57899E-004	 0.0010848045	 0.0013875961	
 3.5650000000	 5.90086E-004	 7.99894E-004	 0.0014233589	
 3.5700000000	 8.03471E-004	 8.46386E-004	 0.0014519691	
 3.5750000000	 5.67436E-004	 9.00030E-004	 0.0013756752	
 3.5800000000	 4.49419E-004	 6.81877E-004	 7.86781E-004	
 3.5850000000	 4.35114E-004	 6.43730E-004	 9.77516E-004	
 3.5900000000	 9.56059E-004	 7.20024E-004	 0.0012540817	
 3.5950000000	 3.39746E-004	 4.22001E-004	 0.0011098385	
 3.6000000000	 3.27826E-004	 8.04663E-004	 0.0011909008	
 3.6050000000	 6.18696E-004	 8.20160E-004	 0.0011479855	
 3.6100000000	 5.48363E-004	 8.41618E-004	 0.0014436245	
 3.6150000000	 8.09431E-004	 4.69685E-004	 8.76188E-004	
 3.6200000000	 6.41346E-004	 9.81092E-004	 0.0012624264	
 3.6250000000	 6.33001E-004	 7.60555E-004	 0.0011456013	
 3.6300000000	 6.22272E-004	 5.78165E-004	 8.21352E-004	
 3.6350000000	 5.51939E-004	 8.51154E-004	 0.0015711784	
 3.6400000000	 7.97510E-004	 6.54459E-004	 0.0012731552	
 3.6450000000	 4.43459E-004	 8.78572E-004	 9.17912E-004	
 3.6500000000	 6.92606E-004	 6.38962E-004	 0.0012040138	
 3.6550000000	 5.54323E-004	 9.54866E-004	 0.0011038780	
 3.6600000000	 5.87702E-004	 6.34193E-004	 0.0011813641	
 3.6650000000	 5.17368E-004	 5.24521E-004	 0.0011694431	
 3.6700000000	 6.42538E-004	 8.60691E-004	 0.0012338161	
 3.6750000000	 5.60284E-004	 7.25985E-004	 0.0012934208	
 3.6800000000	 5.93662E-004	 0.0010383129	 0.0014340878	
 3.6850000000	 7.40290E-004	 5.87702E-004	 0.0011026859	
 3.6900000000	 5.30481E-004	 7.20024E-004	 0.0012469292	
 3.6950000000	 6.42538E-004	 8.84533E-004	 0.0010597706	
 3.7000000000	 3.31402E-004	 9.31025E-004	 0.0010192394	
 3.7050000000	 7.09295E-004	 6.62804E-004	 0.0012505054	
 3.7100000000	 6.93798E-004	 7.45058E-004	 0.0014173985	
 3.7150000000	 2.67029E-004	 0.0010359287	 0.0011360645	
 3.7200000000	 7.31945E-004	 4.74453E-004	 9.01222E-004	
 3.7250000000	 7.96318E-004	 7.25985E-004	 0.0016105175	
 3.7300000000	 8.08239E-004	 0.0011312962	 0.0010323524	
 3.7350000000	 3.92199E-004	 7.71284E-004	 8.52346E-004	
 3.7400000000	 6.31809E-004	 8.47578E-004	 0.0015759468	
 3.7450000000	 7.58171E-004	 6.06775E-004	 0.0013077259	
 3.7500000000	 4.67300E-004	 7.51019E-004	 0.0013136864	
 3.7550000000	 5.94854E-004	 5.53131E-004	 9.77516E-004	
 3.7600000000	 7.18832E-004	 9.58443E-004	 0.0011920929	
 3.7650000000	 6.62804E-004	 8.09431E-004	 0.0013637543	
 3.7700000000	 7.22408E-004	 3.69549E-004	 0.0013744831	
 3.7750000000	 3.20673E-004	 9.66787E-004	 0.0012910366	
 3.7800000000	 3.96967E-004	 9.98974E-004	 9.50098E-004	
 3.7850000000	 5.49555E-004	 5.03063E-004	 0.0012540817	
 3.7900000000	 9.03606E-004	 7.42674E-004	 0.0014352798	
 3.7950000000	 9.26256E-004	 8.35657E-004	 0.0011146069	
 3.8000000000	 1.80006E-004	 9.27448E-004	 8.22544E-004	
 3.8050000000	 5.59092E-004	 5.32866E-004	 9.32217E-004	
 3.8100000000	 9.90629E-004	 7.11679E-004	 0.0016462803	
 3.8150000000	 3.70741E-004	 5.61476E-004	 0.0010681152	
 3.8200000000	 4.78029E-004	 7.66516E-004	 9.29832E-004	
 3.8250000000	 6.60419E-004	 8.65459E-004	 0.0014114380	
 3.8300000000	 7.15256E-004	 5.31673E-004	 0.0012516975	
 3.8350000000	 6.38962E-004	 7.25985E-004	 0.0012457371	
 3.8400000000	 7.72476E-004	 8.45194E-004	 0.0012803078	
 3.8450000000	 7.12872E-004	 6.84261E-004	 0.0013649464	
 3.8500000000	 3.17097E-004	 6.50883E-004	 0.0010263920	
 3.8550000000	 8.51154E-004	 8.17776E-004	 0.0014686584	
